userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden
39197131,Yapperbot,65225795,1087220687,1087188184,0,Eurovision Song Contest 2022,2022-05-11T04:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70717751,1086916883,1086883579,0,2022 Perth and Kinross Council election,2022-05-09T05:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70732384,1086893456,1086855587,0,Bilohorivka school bombing,2022-05-09T01:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70718569,1086766724,1086739942,0,Hotel Saratoga explosion,2022-05-08T07:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69907862,1086647822,1086620341,0,Hotel Saratoga,2022-05-07T14:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70716898,1086590119,1086552868,0,2022 Madrid explosion,2022-05-07T03:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70711733,1086584518,1086547565,0,2022 El'ad stabbing,2022-05-07T02:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70710631,1086548699,1086509633,0,2022 Afghanistan floods,2022-05-06T21:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70696129,1086137473,1086099148,0,2022–2023 abortion protests,2022-05-04T11:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70542685,1085770994,1085733478,0,Depp v. Heard,2022-05-02T10:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70367050,1085571816,1085530591,0,2022 Canada Women's Sevens,2022-05-01T07:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68803345,1085558221,1085513987,0,Brandon Smith (linebacker),2022-05-01T05:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70672581,1085533499,1085485073,0,British Virgin Islands 2021 Commission of Inquiry,2022-05-01T02:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70447997,1085367127,1085334968,0,Timeline of the Israeli–Palestinian conflict in 2022,2022-04-30T04:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70487360,1085350073,1085311817,0,April 2022 Kabul mosque bombing,2022-04-30T01:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70589168,1085212671,1085168047,0,CatalanGate,2022-04-29T03:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70634452,1084906180,1084864261,0,Veshkayma kindergarten shooting,2022-04-27T08:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70396583,1084741047,1084709394,0,Russian occupation of Zaporizhzhia Oblast,2022-04-26T09:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70396568,1084735821,1084704291,0,Russian occupation of Kherson Oblast,2022-04-26T08:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70628228,1084719853,1084682897,0,2022 Transnistria attacks,2022-04-26T05:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70616005,1084470255,1084429854,0,Kazu I,2022-04-24T18:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70601259,1084250459,1084218496,0,April 2022 Mogadishu bombing,2022-04-23T12:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70597354,1084168768,1084126225,0,2022 Kunduz mosque bombing,2022-04-22T23:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,37388,1084074395,1084039668,0,Reedy Creek Improvement District,2022-04-22T12:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70572267,1083875956,1083848694,0,Battle of Donbas (2022–present),2022-04-21T08:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,37388,1083875955,1083848106,0,Reedy Creek Improvement District,2022-04-21T08:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,109539,1083842731,1083800419,0,"Lake Buena Vista, Florida",2022-04-21T02:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,109524,1083842726,1083800417,0,"Bay Lake, Florida",2022-04-21T02:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70157964,1083693532,1083649088,0,Timeline of the 2022 Russian invasion of Ukraine,2022-04-20T05:00:19Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,70400687,1083511618,1083471823,0,Battle of Izium (2022),2022-04-19T06:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
